mean,std,min,max,median,perc25,perc75,val_range,slope,trend_strength,mean_diff,std_diff,max_diff,last_val,z_score,spike_ratio,volatility,label
535.3777777777777,222.88116304323736,27.0,1302.0,592.0,427.25,695.75,1275.0,6.247882454624028,1.0503039988887293,1.7303370786516854,159.39913608699274,820.0,636.0,0.4514613117067314,1.0743243243243226,0.41630633973707715,0
537.3888888888889,223.2068146333472,27.0,1302.0,594.5,427.25,695.75,1275.0,6.301395233979504,1.055335498712579,-7.179775280898877,133.4640937108624,769.0,663.0,0.5627566134907074,1.1152228763666927,0.4153543537062175,0
529.9555555555555,208.2587552440532,27.0,791.0,594.5,427.25,692.0,764.0,6.944182409350948,1.1792996795484438,1.1235955056179776,105.9648892693181,480.0,633.0,0.4947904558619339,1.0647603027754398,0.3929740014249571,0
530.9222222222222,208.47244570274495,27.0,791.0,596.5,427.25,692.0,764.0,7.012429518047496,1.188721492919754,6.370786516853933,92.74895220613784,292.0,620.0,0.42728801630116087,1.0393964794635355,0.3926609905875941,0
537.5555555555555,202.57449170948945,27.0,791.0,602.0,430.0,692.0,764.0,6.741671811334733,1.1287214070237956,3.4269662921348316,87.65443996656866,272.0,650.0,0.5550770163387582,1.079734219269101,0.3768438250073174,0
540.3333333333334,201.62688312821774,27.0,791.0,602.0,436.25,692.0,764.0,6.639519282215911,1.1059038903135672,5.191011235955056,84.8357138601922,272.0,595.0,0.2711278665747313,0.9883720930232541,0.37315277568454785,0
545.5555555555555,197.04365625194785,27.0,791.0,604.5,438.5,692.0,764.0,6.380310326377742,1.052556286021581,3.50561797752809,83.25851491299238,272.0,603.0,0.29153155974224015,0.9975186104218345,0.36117981797709314,0
548.8444444444444,195.22931878583256,27.0,791.0,604.5,445.25,692.0,764.0,6.219994237971766,1.0199601855933924,5.808988764044944,79.7786088876965,272.0,587.0,0.19543967982294805,0.9710504549214211,0.35570974756508417,0
554.2111111111111,188.51575203529302,27.0,791.0,604.5,452.5,692.0,764.0,5.864353623904186,0.9523299254921672,3.438202247191011,77.76584777339052,272.0,553.0,-0.006424455771124971,0.9148056244830423,0.34015152034275625,0
557.4333333333333,185.6944952214673,27.0,791.0,604.5,460.75,692.0,764.0,5.6216240688150805,0.9076352918615495,3.932584269662921,77.50038749490784,272.0,537.0,-0.11003736706876256,0.8883374689826288,0.33312413183304485,0
561.8222222222222,181.50816190878626,27.0,791.0,604.5,491.25,692.0,764.0,5.362143474503025,0.8589779713526308,5.213483146067416,77.22598851002707,272.0,582.0,0.11116733024886055,0.9627791563275417,0.3230704566844145,0
566.8777777777777,175.3065776656412,27.0,791.0,604.5,522.5,692.0,764.0,5.037881219903692,0.7998360979482122,2.831460674157303,74.30278715341235,272.0,573.0,0.034922946439003684,0.9478908188585592,0.3092493382839272,0
569.1888888888889,173.41068110409935,27.0,791.0,604.5,525.25,692.0,764.0,4.825953821459439,0.763078570945427,5.393258426966292,68.48580890934205,230.0,529.0,-0.23175555642251952,0.875103391232422,0.30466280085441105,0
574.7777777777778,164.42835506875716,27.0,791.0,604.5,531.0,692.0,764.0,4.423706630448203,0.6926739552799223,3.269662921348315,64.88187434859981,230.0,552.0,-0.1385270671123175,0.9131513647642664,0.28607291622246506,0
578.0444444444445,161.04781285286475,27.0,791.0,604.5,538.25,692.0,764.0,4.17417788204305,0.6499085200013195,4.50561797752809,63.808372455380905,230.0,555.0,-0.14309070105471114,0.918114143920594,0.2786080108557166,0
582.6,154.6606176978052,27.0,791.0,604.5,544.5,692.0,764.0,3.8462526237807135,0.594168788431623,5.213483146067416,63.50413096535877,230.0,564.0,-0.12026332415368245,0.9330024813895765,0.2654662164397613,0
587.5555555555555,146.0220007100232,27.0,791.0,604.5,547.5,692.0,764.0,3.457941309626703,0.5296770916788246,3.247191011235955,61.44994873858515,230.0,546.0,-0.2845842089102592,0.9032258064516113,0.2485245851721268,0
590.9111111111112,141.79614823513714,27.0,791.0,604.5,552.25,692.0,764.0,3.189414330987365,0.4857706758113198,5.977528089887641,56.19987954885119,196.0,559.0,-0.22504920978666856,0.9247311827956973,0.23996189201538715,0
596.3,128.8914659704047,184.0,791.0,604.5,552.25,692.0,607.0,2.7091986665020373,0.40890135835180774,3.6853932584269664,54.11506581757843,196.0,512.0,-0.6540386468981256,0.8469809760132326,0.21615204757740147,0
600.1333333333333,121.49011848248765,190.0,791.0,604.5,552.25,692.0,601.0,2.3510556858871468,0.3525800017715666,2.247191011235955,51.99984461923113,196.0,529.0,-0.5855071525309802,0.875103391232422,0.20243854446093218,0
602.7555555555556,118.10958293147476,190.0,791.0,604.5,553.5,692.0,601.0,2.122220850310738,0.31687783674083736,4.213483146067416,49.88739497864491,196.0,565.0,-0.31966547183102345,0.9346567411083524,0.195949389172554,0
606.5,110.03022312074079,282.0,791.0,604.5,553.5,692.0,509.0,1.75754208338478,0.26080591509419604,2.752808988764045,49.194016466990355,196.0,527.0,-0.7225287538748385,0.8717948717948704,0.18141833985282868,0
609.4666666666667,104.71190105342478,311.0,791.0,604.5,553.5,692.0,480.0,1.4723463802115488,0.2174215284714053,2.6741573033707864,49.15757174886602,196.0,549.0,-0.577457443312156,0.9081885856079389,0.1718090697660653,0
611.7555555555556,100.32218222762891,350.0,791.0,604.5,553.5,692.0,441.0,1.1810346956414373,0.17375097233273323,1.853932584269663,49.12024927694438,196.0,517.0,-0.9445125041295084,0.8552522746071118,0.16399063533885333,0
614.0666666666667,96.63985835162542,350.0,791.0,604.5,556.0,692.0,441.0,0.9485450878709306,0.13902245886719727,2.359550561797753,49.30921631177222,196.0,560.0,-0.5594654999383781,0.9263854425144732,0.15737681850769503,0
615.8111111111111,93.21372031155602,427.0,791.0,604.5,556.0,692.0,364.0,0.6723052228670207,0.09825654160227447,0.898876404494382,49.00104216819256,196.0,507.0,-1.1673293453734224,0.8387096774193534,0.15136738949605807,0
617.3333333333334,91.2151303238668,428.0,791.0,604.5,559.25,692.0,363.0,0.49291682100670864,0.07186152358089153,1.2359550561797752,49.28181342239974,196.0,564.0,-0.5846983186228909,0.9330024813895765,0.14775669058941682,0
618.1666666666666,90.05433544995675,428.0,791.0,604.5,559.25,692.0,363.0,0.305856690126353,0.04453022719553259,1.0449438202247192,49.388828767437964,196.0,529.0,-0.990142964479657,0.875103391232422,0.14567970145584785,0
619.5,88.21693588975862,428.0,791.0,604.5,559.25,692.0,363.0,0.12385891262295756,0.017994030889533757,1.4382022471910112,49.45454275408143,196.0,556.0,-0.719816431613005,0.9197684036393698,0.14240021935392813,0
620.9333333333333,86.11681988245195,437.0,791.0,604.5,559.25,692.0,354.0,-0.06537432604848335,-0.009475557243445608,0.8539325842696629,49.1481481041032,196.0,557.0,-0.7424023950327067,0.9214226633581457,0.13868931696765913,0
621.3444444444444,85.53415966229988,437.0,791.0,604.5,559.25,692.0,354.0,-0.2456023377371692,-0.0355748097435859,0.7415730337078652,49.227636362060075,196.0,518.0,-1.208224232896666,0.8569065343258877,0.1376598124069129,0
622.4111111111112,84.0005151365745,437.0,791.0,604.5,559.25,692.0,354.0,-0.42618430258879697,-0.06162580736150186,1.1797752808988764,49.312478033831695,196.0,548.0,-0.8858411283564983,0.906534325889163,0.13495985794119095,0
623.8222222222222,82.01809797271414,437.0,791.0,604.5,561.0,692.0,354.0,-0.5989710663867968,-0.0864146772181007,1.4943820224719102,49.35496823812811,196.0,570.0,-0.6562237305250259,0.9429280397022316,0.13147671732588098,0
624.7111111111111,80.40622480663005,507.0,791.0,604.5,561.0,692.0,284.0,-0.8171708441371363,-0.11772701759943782,-0.056179775280898875,48.87253762309137,196.0,517.0,-1.3395867219253932,0.8552522746071118,0.12870945205955983,0
625.0555555555555,80.03101636395056,507.0,791.0,604.5,561.0,692.0,284.0,-0.9466436185537309,-0.13630456511039388,0.12359550561797752,48.97530224275252,196.0,553.0,-0.90034537644597,0.9148056244830423,0.1280382450049869,0
625.2222222222222,79.87334109253199,507.0,791.0,604.5,561.0,692.0,284.0,-1.0587150677038317,-0.15240078280435443,0.3707865168539326,48.93871012623428,196.0,557.0,-0.8541300675426482,0.9214226633581457,0.12775192284215156,0
625.3444444444444,79.72663866977119,507.0,791.0,604.5,561.0,692.0,284.0,-1.2006338231057332,-0.17279604070923443,-1.1123595505617978,47.57500009204788,196.0,535.0,-1.1331776424019482,0.885028949545077,0.12749235941577788,0
624.7222222222222,79.8750451612153,507.0,791.0,600.5,561.0,692.0,284.0,-1.2288348355764087,-0.17703089672154548,-0.0449438202247191,47.48693731973111,196.0,578.0,-0.5849414185359155,0.962531223980015,0.1278568975457424,0
623.9555555555555,80.60919593406085,507.0,791.0,600.5,559.25,692.0,284.0,-1.3426842820101248,-0.19367018100081904,-1.0449438202247192,47.90531628501812,196.0,513.0,-1.3764627505566107,0.8542880932556188,0.12919060535054963,0
623.3333333333334,80.96075867013879,507.0,791.0,596.5,557.5,692.0,284.0,-1.4103140305387496,-0.20362822900826832,-0.6966292134831461,48.067696759714394,196.0,550.0,-0.9057886133715347,0.9220452640402331,0.12988357005904597,0
622.5111111111111,81.4459936187362,507.0,791.0,595.0,557.0,692.0,284.0,-1.4813186813186814,-0.21416273370723057,-0.449438202247191,47.95222604666485,196.0,538.0,-1.0376337417739934,0.9042016806722674,0.13083460225049523,0
621.9,81.98225417735236,507.0,791.0,595.0,556.25,692.0,284.0,-1.587562250483599,-0.22974851671253205,-0.5393258426966292,47.97191504675803,196.0,523.0,-1.2063586320284414,0.878991596638654,0.13182546097017564,0
621.2111111111111,82.6647169722293,507.0,791.0,595.0,555.25,692.0,284.0,-1.7084002140181915,-0.2475100919985571,-0.7528089887640449,47.9890626347193,196.0,509.0,-1.3574244879929414,0.8554621848739481,0.1330702485735861,0
620.4444444444445,83.39719034850455,507.0,791.0,595.0,553.5,692.0,284.0,-1.825937358521628,-0.264865555229677,-0.7415730337078652,47.9886522377215,196.0,507.0,-1.3602909638847005,0.852100840336133,0.1344152423238789,0
619.4333333333333,84.51049244521855,482.0,791.0,595.0,553.0,692.0,309.0,-1.9629007696423426,-0.2851978732193035,-1.0112359550561798,48.0567301421513,196.0,482.0,-1.6262280499953163,0.8100840336134439,0.13643194174011475,0
619.1222222222223,84.73577596502597,482.0,791.0,595.0,552.25,692.0,309.0,-2.0536938716714,-0.29853951581160265,-0.7528089887640449,48.33224919589708,196.0,544.0,-0.8865466960877009,0.9142857142857127,0.13686437495472664,0
619.0777777777778,84.74107331260826,482.0,791.0,595.0,552.25,692.0,309.0,-2.068658682141828,-0.3007364956000642,-0.2247191011235955,48.76721886838579,196.0,607.0,-0.14252566442276393,1.020168067226889,0.13688275747320802,0
617.6333333333333,85.69629189436644,482.0,791.0,594.5,550.5,692.0,309.0,-2.1521587027205005,-0.31360723716041566,-1.0898876404494382,50.00823313101798,196.0,497.0,-1.407684401117736,0.8359966358284258,0.13874946067413185,0
617.2777777777778,85.85983769140884,482.0,791.0,592.5,550.5,692.0,309.0,-2.210618594888258,-0.3223114142488499,-0.2247191011235955,50.47588206128654,196.0,562.0,-0.6438141424917729,0.9485232067510532,0.1390943280033621,0
616.5888888888888,86.38722827985947,482.0,791.0,592.5,549.25,692.0,309.0,-2.3083096678602297,-0.33693093380548594,-0.550561797752809,50.65060116682506,196.0,520.0,-1.1180922320598021,0.8776371308016863,0.14010506812007534,0
616.1777777777778,86.7001957934196,482.0,791.0,592.5,548.25,692.0,309.0,-2.405926657612051,-0.3514138402816211,-0.9438202247191011,50.41521073095227,196.0,532.0,-0.9709064323031874,0.8978902953586483,0.14070646316733537,0
615.2222222222222,87.16953822902663,482.0,791.0,588.5,546.5,692.0,309.0,-2.469193727620694,-0.36121490326399835,-0.9775280898876404,50.41490272093722,196.0,530.0,-0.9776605905415133,0.9005947323704317,0.14168788948189243,0
614.5888888888888,87.36117806038774,482.0,791.0,584.5,546.5,692.0,309.0,-2.508317899329135,-0.36731645335754637,-0.42696629213483145,50.482589643249725,196.0,560.0,-0.6248643859993975,0.9580838323353277,0.1421457166567513,0
614.1333333333333,87.55318383702563,482.0,791.0,580.0,546.5,692.0,309.0,-2.562933695517965,-0.37559275824459915,-0.8314606741573034,50.35720404261956,196.0,557.0,-0.6525557475977406,0.9603448275862052,0.14256380346888647,0
613.1888888888889,87.82417971840034,482.0,791.0,575.5,546.0,692.0,309.0,-2.6002140181915463,-0.38164302367136266,-0.30337078651685395,50.00009089753124,196.0,546.0,-0.7650386158381749,0.9487402258905283,0.14322532796955836,0
612.5,88.37813329350452,482.0,791.0,575.5,544.5,692.0,309.0,-2.7051817096760917,-0.39749608795240465,-1.1910112359550562,49.90685175190259,196.0,511.0,-1.1484741328821295,0.8879235447436995,0.1442908298669459,0
611.8111111111111,88.58177570840589,482.0,791.0,571.5,544.5,692.0,309.0,-2.74393546528378,-0.4036445030019901,-1.4382022471910112,49.62713897265058,196.0,555.0,-0.6413408475590026,0.9711286089238828,0.1447861506593632,0
610.3777777777777,88.46186595587427,482.0,791.0,567.5,544.5,690.75,309.0,-2.7329629172325802,-0.40297447172213685,-0.4044943820224719,48.65787904629289,196.0,554.0,-0.6373116502640691,0.9762114537444916,0.1449296962906155,0
610.1111111111111,88.5590128977966,482.0,791.0,565.5,544.5,690.75,309.0,-2.7807383627608346,-0.41019815586164127,-0.8539325842696629,48.355553591975955,196.0,566.0,-0.4980984957682167,1.0008841732979645,0.14515227027502606,0
609.0555555555555,88.73861255408886,482.0,791.0,564.5,544.5,690.75,309.0,-2.8030868008396097,-0.4142114947879376,-1.3820224719101124,48.29416081622402,196.0,547.0,-0.6993072549757313,0.9689991142604056,0.14569871622490166,0
607.4111111111112,88.96502364468168,482.0,791.0,564.0,539.5,690.75,309.0,-2.8212124953697986,-0.4180185708470435,-0.8202247191011236,47.721938468438694,196.0,522.0,-0.960052699499463,0.9255319148936153,0.14646591413506022,0
606.5333333333333,89.47143554105847,482.0,791.0,563.0,537.25,690.75,309.0,-2.8974770547804254,-0.4299399894431269,-3.0898876404494384,42.86342052483086,117.0,516.0,-1.0118685677261379,0.9165186500888083,0.14751280865199767,0
602.9888888888889,88.40581861751014,472.0,789.0,561.0,535.5,677.25,317.0,-2.8578589949376467,-0.42655397849591653,-2.865168539325843,42.595086231148805,117.0,472.0,-1.4816772350201743,0.8413547237076634,0.14661268266553462,0
600.8111111111111,87.73570088553772,472.0,789.0,560.0,532.75,672.0,317.0,-2.817705889616002,-0.4220852866659807,-2.033707865168539,43.069697744235654,117.0,531.0,-0.7956978790445606,0.948214285714284,0.14602875889442757,0
599.2,87.00743263269716,472.0,789.0,560.0,532.75,661.0,317.0,-2.759188377165905,-0.41443083101624,-1.651685393258427,43.25417460494359,117.0,567.0,-0.37008332536293004,1.0124999999999982,0.14520599571544893,0
597.2,86.41234479710255,472.0,789.0,559.5,532.5,653.75,317.0,-2.720961435568177,-0.41005781848817063,-2.044943820224719,43.378115466227094,117.0,534.0,-0.7313769826336022,0.9544235924932959,0.1446958218303791,0
595.4777777777778,85.5679363336236,472.0,789.0,559.5,532.5,648.5,317.0,-2.65849281804338,-0.40180232168662594,-2.146067415730337,43.29972638203955,117.0,561.0,-0.402928705015753,1.0026809651474513,0.14369627134189375,0
592.8555555555556,84.33841369560704,472.0,789.0,558.0,531.25,642.0,317.0,-2.59947318599004,-0.3946198775515731,-1.7865168539325842,42.80671792024753,117.0,516.0,-0.9112758017116689,0.9247311827956972,0.14225794614773357,0
591.2777777777778,84.11487221885949,472.0,789.0,557.0,531.25,636.0,317.0,-2.5817919907807547,-0.39298158649486187,-2.3820224719101124,42.167804326906754,117.0,533.0,-0.6928355978018191,0.9569120287253124,0.14225948510189496,0
588.6222222222223,82.98494880636521,472.0,789.0,557.0,530.25,635.25,317.0,-2.5291188212536526,-0.38670081644810006,-2.5168539325842696,42.22707804761455,117.0,506.0,-0.9956290075566556,0.908438061041291,0.1409816783557244,0
586.0444444444445,82.15242082199143,472.0,789.0,556.5,529.25,629.75,317.0,-2.489607770506647,-0.38233397051994167,-2.2247191011235956,42.09800038193077,117.0,498.0,-1.071720632983158,0.8948787061994593,0.14018121253562899,0
584.0,81.67877461263858,472.0,789.0,555.5,529.0,616.75,317.0,-2.4614890727250276,-0.3793390694268015,-2.853932584269663,41.42694953114604,117.0,512.0,-0.8815019610842472,0.92169216921692,0.13986091543260007,0
581.6444444444444,79.42184293884434,472.0,789.0,555.0,529.0,606.0,317.0,-2.3471375066880684,-0.36318128303227104,-1.9325842696629214,41.5023480458822,117.0,554.0,-0.3480710522636771,0.9981981981981963,0.13654706702254105,0
579.2,78.31917602562811,472.0,789.0,554.5,529.0,601.0,317.0,-2.2944231798164383,-0.35652293885269176,-3.0898876404494384,41.33438333947638,117.0,506.0,-0.9346370035359685,0.9125338142470677,0.1352195718674516,0
576.1222222222223,75.72829029244797,472.0,789.0,554.0,527.5,593.0,317.0,-2.198353706218875,-0.3434198958626228,-2.696629213483146,41.17608242558644,117.0,504.0,-0.9523814936756038,0.9097472924187708,0.13144483474417668,0
573.8444444444444,73.70043134369634,472.0,789.0,553.5,527.5,585.75,317.0,-2.0997983290118123,-0.3293259200130823,-2.808988764044944,41.05925463415312,117.0,539.0,-0.4727848101994079,0.9738030713640452,0.12843276964203731,0
570.6,70.51584534304632,472.0,767.0,553.0,524.0,581.0,295.0,-1.9949294151541344,-0.31465763645964206,-2.7752808988764044,41.025821632862204,117.0,497.0,-1.0437370443756127,0.8987341772151882,0.12358192313888222,0
567.6888888888889,68.68149426389157,472.0,767.0,552.5,522.25,576.75,295.0,-1.929950199613121,-0.3059695572079044,-3.134831460674157,40.9911448401806,117.0,482.0,-1.2476270326858263,0.8723981900452472,0.12098439058463614,0
